0,0
0.303821468208172,-0.232118902361766
0.607636591205375,-0.464244226382832
0.911449038511202,-0.696372073198623
1.2152626325419,-0.92849816170293
1.51908088992043,-1.16061851658287
1.82290572185489,-1.39273122663032
2.12673689900034,-1.62483652119024
2.43057411556346,-1.85693462960762
2.73441721864759,-2.08902578122743
3.03826590245945,-2.32111051118793
3.34211993765406,-2.55318889593747
3.64597909488644,-2.78526131771766
3.94984314481162,-3.01732815877013
4.25371170518797,-3.24938957199152
4.55758469956717,-3.4814460160718
4.86146174570759,-3.71349772035592
5.16534261426426,-3.9455449906372
5.46922715234053,-4.1775880562606
5.77311505414309,-4.40962737591607
6.07700601387866,-4.64166317894861
6.38089980220225,-4.87369577115149
6.68479626621721,-5.1057253818697
6.98869502368192,-5.33775246979319
7.29259592169973,-5.56977718781861
7.59649865447734,-5.80179999463589
7.90040299266977,-6.03382104314171
8.20430870693205,-6.26584071557767
8.50821556791921,-6.49785931773709
8.81212319338962,-6.72987707896493
9.11603150689495,-6.96189438150282
9.41994012619358,-7.19391153114406
9.72384882194054,-7.42592883368195
10.0277574412391,-7.65794659490979
10.3316656018478,-7.88996504417256
10.6355731508699,-8.12198448726355
10.9394798589604,-8.35400538287271
11.2433853438777,-8.5860278838967
11.5472894527252,-8.81805229612881
11.8511919561578,-9.05007900181067
12.1550926248306,-9.28210823028726
12.458991535192,-9.51413982866192
12.7628886107936,-9.74617379693465
13.0667841574286,-9.97820990576049
13.3706780222005,-10.2102482315877
13.6745704344543,-10.4422885450714
13.9784613941898,-10.6743307697632
14.2823509014072,-10.9063748292149
14.5862391854514,-11.1384205705296
14.8901261698741,-11.3704679172592
15.1940120075719,-11.6025168694037
15.4978966985448,-11.8345671976179
15.8017803956895,-12.0666188254537
16.105663099006,-12.2986717529111
16.4095448849425,-12.5307257506449
16.7134259063958,-12.762780742207
17.0173060869176,-12.994836651149
17.3211856558527,-13.2268934010226
17.625064536753,-13.4589508389311
17.9289428825149,-13.6910089648745
18.2328207695869,-13.9230675495079
18.5366981979689,-14.1551265928312
18.8405752441094,-14.3871858654995
19.1444520609048,-14.6192454439611
19.4483286483553,-14.851305098871
19.7522050829091,-15.0833647537809
20.0560814410146,-15.3154244086909
20.3599577991201,-15.5474837578075
20.6638342336739,-15.7795428775791
20.9677108211244,-16.0116016151091
21.2715875614715,-16.2436598939492
21.5754646076119,-16.4757174847544
21.8793419595457,-16.7077744639729
22.183219693721,-16.9398306787082
22.4870979630346,-17.1718859760636
22.7909766910382,-17.4039402795908
23.0948561070767,-17.6359934363931
23.3987362111501,-17.8680454464705
23.7026170032585,-18.1000962333747
24.0064986362984,-18.3321455677608
24.3103811102699,-18.5641933731803
24.6142646545179,-18.7962396496334
24.9181491161459,-19.028284167775
25.2220347244987,-19.2603270040534
25.5259214795764,-19.4923678526754
25.8298094578273,-19.7244067136409
26.1336986592513,-19.9564435105017
26.4375893131936,-20.188478090361
26.741481419654,-20.4205103767706
27.0453749786327,-20.6525402932821
27.3492701430261,-20.8845676869989
27.6531669128344,-21.1165925579209
27.9570654409541,-21.3486146767033
28.2609657273853,-21.5806339668976
28.5648678485763,-21.8126503520556
28.8687718809755,-22.0446638321773
29.172677901031,-22.2766741014693
29.4765859851914,-22.5086812363799
29.7804962099049,-22.7406850840126
30.0844085751714,-22.9726854914707
30.3883232338877,-23.2046824587542
30.6922401860538,-23.436675756518
30.9961595845662,-23.6686653847623
31.3000814294251,-23.9006511905903
31.6040057970786,-24.1326330975537
31.9079327639753,-24.3646110292043
32.2118624065633,-24.5965848326452
32.515794801291,-24.8285545078767
32.8197297952617,-25.0605201313469
33.1236562270201,-25.2925008915854
33.4275455813408,-25.5245459448653
33.7313677375839,-25.7567069702541
34.0350924222127,-25.9890355703713
34.3386896674837,-26.2215835007327
34.642129352757,-26.4544023639579
34.9453812809442,-26.687543992011
35.2484153314053,-26.9210599875115
35.5514030541814,-27.1546756716277
35.8585293070294,-27.3816187165961
36.1776665855574,-27.5891466391635
36.512490142988,-27.7714414924552
36.8550255016477,-27.9418922067603
37.1978620667077,-28.112706279954
37.5402965135783,-28.2843584561342
37.882737535005,-28.4553778695287
38.2255953526993,-28.6242909022255
38.5700189849855,-28.788029988737
